Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference,Execution
1,1355092665238,1355161754272,69089034,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,5
2,1355364854455,1355434216405,69361950,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,5
3,1355641022229,1355711808822,70786593,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,5
0,292548895228,292615287442,66392214,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,22
1,292812674874,292881768988,69094114,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,22
2,293096861969,293166214939,69352970,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,22
3,293373019942,293443872662,70852720,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,22
0,341280836587,341347229271,66392684,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,29
1,341544666448,341613648671,68982223,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,29
2,341828855794,341898234106,69378312,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,29
3,342105039439,342175884958,70845519,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,29
0,1531188875379,1531255268833,66393454,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,7
1,1531452672477,1531521780502,69108025,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,7
2,1531736859432,1531806240575,69381143,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,7
3,1532013025166,1532083827520,70802354,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,7
0,146113236067,146179629100,66393033,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,16
1,146376678069,146445746250,69068181,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,16
2,146660859394,146730238736,69379342,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,16
